MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL1RN	2.37160222860642e-13	1.72046659893743e-12	38	415	13	1.42444223647367	FALSE	0.0313253012048193	9.12637920101458
KEGG_CELL_ADHESION_MOLECULES_CAMS	FYB	2.39274602985598e-13	1.73272212499517e-12	95	779	42	6.68458133863246	FALSE	0.0539152759948652	6.28311600567529
KEGG_VIRAL_MYOCARDITIS	PPP1R16B	2.44003303606208e-13	1.76383239149381e-12	58	226	13	1.18399421913106	FALSE	0.0575221238938053	10.9797833384193
KEGG_ASTHMA	GMFG	2.48985684086153e-13	1.79666306906061e-12	25	672	13	1.51747809592629	FALSE	0.0193452380952381	8.56684523809524
KEGG_CELL_ADHESION_MOLECULES_CAMS	FCGR1B	2.64293646623456e-13	1.90375476551913e-12	95	216	21	1.8534911028814	FALSE	0.0972222222222222	11.3299707602339
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	ARHGAP25	2.71491962844822e-13	1.95215649474134e-12	103	628	38	5.84265197362479	FALSE	0.0605095541401274	6.50389586296457
KEGG_VIRAL_MYOCARDITIS	LRMP	2.73507588201442e-13	1.96318738925577e-12	58	353	18	1.84933610333303	FALSE	0.0509915014164306	9.73322262381557
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	RUNX3	2.81848241640587e-13	2.01949961541067e-12	103	541	38	5.03323999638696	FALSE	0.0702402957486137	7.54980887604759
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL6	2.91604716940867e-13	2.08574110696126e-12	38	356	13	1.22193117152922	TRUE	0.0365168539325843	10.6388971023063
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CD83	2.99264085156304e-13	2.13677701432968e-12	38	367	13	1.2596874717731	FALSE	0.0354223433242507	10.3200200774416
KEGG_CELL_ADHESION_MOLECULES_CAMS	FMNL1	3.05989959101679e-13	2.18098087982088e-12	95	234	24	2.00794869478819	FALSE	0.102564102564103	11.9524966261808
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CSF3R	3.14475013693845e-13	2.23754734874311e-12	38	346	13	1.1876072622166	FALSE	0.0375722543352601	10.9463796775175
KEGG_TYPE_I_DIABETES_MELLITUS,..	SERPINA1	3.18159274562034e-13	2.25981770451118e-12	47	417	17	1.77030078583687	FALSE	0.0407673860911271	9.602887902444
KEGG_VIRAL_MYOCARDITIS	GNLY	3.20086214793395e-13	2.26955043080464e-12	58	231	13	1.21018878150122	FALSE	0.0562770562770563	10.7421256904016
KEGG_TYPE_I_DIABETES_MELLITUS,..	VNN2	3.22433283398614e-13	2.28222308405581e-12	47	292	13	1.23963508264836	FALSE	0.0445205479452055	10.4869571553483
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LILRB3	3.2578108858412e-13	2.30192287375643e-12	38	432	13	1.48279288230512	FALSE	0.0300925925925926	8.76723927875244
KEGG_ASTHMA	CD163	3.32952630847394e-13	2.34852573696337e-12	25	627	13	1.41586125914552	FALSE	0.0207336523125997	9.18169059011164
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	NCKAP1L	3.35977279440458e-13	2.36576747543825e-12	38	515	17	1.76768132959986	FALSE	0.0330097087378641	9.61711803781298
KEGG_CELL_ADHESION_MOLECULES_CAMS	CD1C	3.37781910177725e-13	2.37437387550791e-12	95	208	19	1.78484328425616	FALSE	0.0913461538461538	10.6451923076923
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LYN	3.49399271002941e-13	2.45180865383647e-12	103	1046	45	9.73155089874447	FALSE	0.0430210325047801	4.62413447437302
KEGG_TYPE_I_DIABETES_MELLITUS,..	ADCY7	3.63614848889788e-13	2.54717824557331e-12	47	392	17	1.66416764519917	FALSE	0.0433673469387755	10.215316977855
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	EVI2B	3.67431029021768e-13	2.56949623554331e-12	103	900	42	8.37322735073616	FALSE	0.0466666666666667	5.01598705501618
KEGG_TYPE_I_DIABETES_MELLITUS,..	CD2	3.77222800510137e-13	2.63345437958875e-12	47	472	27	2.00379369523982	FALSE	0.0572033898305085	13.4744410385864
KEGG_VIRAL_MYOCARDITIS	TSPAN4	3.87593629688178e-13	2.70122944998069e-12	58	248	13	1.29925029355975	FALSE	0.0524193548387097	10.0057703003337
KEGG_PRIMARY_IMMUNODEFICIENCY	BTN3A2	4.15209086417381e-13	2.88874990669567e-12	32	468	13	1.35272333122572	FALSE	0.0277777777777778	9.61024305555556
KEGG_HEMATOPOIETIC_CELL_LINEAGE	ITGA4	4.26093834526398e-13	2.95942855769016e-12	76	247	15	1.69560112004336	TRUE	0.0607287449392713	8.84642020029832
KEGG_TYPE_I_DIABETES_MELLITUS,..	LILRB3	4.4110877711118e-13	3.05850422496987e-12	47	432	18	1.83398067021949	FALSE	0.0416666666666667	9.81471631205674
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SLC15A3	4.4663129086055e-13	3.09153781466632e-12	38	503	17	1.72649263842471	FALSE	0.0337972166998012	9.84655226535524
KEGG_VIRAL_MYOCARDITIS	MMP9	4.56321604100881e-13	3.15325962698185e-12	58	373	22	1.95411435281366	FALSE	0.0589812332439678	11.258297124896
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	EVI2A	4.70137238704919e-13	3.24323100203038e-12	38	512	17	1.75738415680607	FALSE	0.033203125	9.67346833881579
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LAIR1	4.78384935692242e-13	3.29455301151566e-12	38	550	20	1.88781501219402	FALSE	0.0363636363636364	10.5942583732057
KEGG_HEMATOPOIETIC_CELL_LINEAGE	FPR1	4.9100575780683e-13	3.37576808529249e-12	76	223	13	1.53084635534279	FALSE	0.0582959641255605	8.49203445834317
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	C1RL	4.94375509217069e-13	3.39321372235352e-12	103	214	17	1.99096739228615	FALSE	0.0794392523364486	8.53856274385264
KEGG_VIRAL_MYOCARDITIS	CD93	5.06589159680934e-13	3.47120000675491e-12	58	428	17	2.24225453888538	FALSE	0.0397196261682243	7.58165485014502
KEGG_CELL_ADHESION_MOLECULES_CAMS	TRD	5.18408087993889e-13	3.54622445428034e-12	95	229	22	1.96504380814741	FALSE	0.0960698689956332	11.1956791542174
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CSF1R	5.24292247264322e-13	3.58046816096589e-12	38	433	13	1.48622527323638	FALSE	0.0300230946882217	8.74699161298165
KEGG_TYPE_I_DIABETES_MELLITUS,..	RGS19	5.25634792704978e-13	3.58363386263912e-12	47	430	18	1.82549001896848	FALSE	0.0418604651162791	9.86036615536863
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	ITGB2	5.36834248669141e-13	3.64861873516173e-12	103	966	44	8.98726402312348	TRUE	0.0455486542443064	4.89581700134676
KEGG_VIRAL_MYOCARDITIS	RTP4	5.36956399582301e-13	3.64861873516173e-12	58	259	13	1.35687833077409	FALSE	0.0501930501930502	9.58081480495274
KEGG_VIRAL_MYOCARDITIS	CXCL1	5.4279084145819e-13	3.68212688955914e-12	58	374	17	1.95935326528769	FALSE	0.0454545454545455	8.67633228840125
KEGG_CELL_ADHESION_MOLECULES_CAMS	CD3D	5.54382697964568e-13	3.75451538139791e-12	95	483	39	4.14461204949869	FALSE	0.0807453416149068	9.40980712651193
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	C19orf66	5.83267590364459e-13	3.94358534977761e-12	38	418	13	1.43473940926746	FALSE	0.0311004784688995	9.0608788718207
KEGG_TYPE_I_DIABETES_MELLITUS,..	OAS2	5.9092671888457e-13	3.98875535247085e-12	47	497	25	2.10992683587752	FALSE	0.0503018108651912	11.84875208699
KEGG_CELL_ADHESION_MOLECULES_CAMS	TGFB1	5.97565916255637e-13	4.0269028769822e-12	95	212	19	1.81916719356878	FALSE	0.089622641509434	10.4443396226415
KEGG_VIRAL_MYOCARDITIS	FTL	6.34272559783888e-13	4.26720994428863e-12	58	344	20	1.80218589106675	FALSE	0.0581395348837209	11.0976343223737
KEGG_PRIMARY_IMMUNODEFICIENCY	HLA-DMB	6.83970781601814e-13	4.59398496967149e-12	32	748	17	2.16204498238641	FALSE	0.0227272727272727	7.86292613636364
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL4R	6.90571830964334e-13	4.63069301783156e-12	38	515	16	1.76768132959986	FALSE	0.0310679611650485	9.05140521205927
KEGG_TYPE_I_DIABETES_MELLITUS,..	IGHM	7.04337900530333e-13	4.71524732424001e-12	47	440	22	1.86794327522356	FALSE	0.05	11.7776595744681
KEGG_TYPE_I_DIABETES_MELLITUS,..	IFI44	7.32601931544518e-13	4.89642307361804e-12	47	454	21	1.92737783398067	FALSE	0.0462555066079295	10.8956322054551
KEGG_CELL_ADHESION_MOLECULES_CAMS	HLA-DQA1	7.37055181131005e-13	4.91812434283324e-12	95	286	29	2.45415951585223	TRUE	0.101398601398601	11.8166728008833
KEGG_CELL_ADHESION_MOLECULES_CAMS	HLA-DRB1	7.69507488810303e-13	5.12627782986864e-12	95	553	37	4.74528046246952	TRUE	0.0669077757685353	7.79722090035215
KEGG_HEMATOPOIETIC_CELL_LINEAGE	ITGB2	8.20374768672244e-13	5.45622827386091e-12	76	966	36	6.6313792791979	FALSE	0.0372670807453416	5.42873488067996
KEGG_TYPE_I_DIABETES_MELLITUS,..	CD3D	9.03642992734118e-13	6.00024834100489e-12	47	483	27	2.0504922771204	FALSE	0.0559006211180124	13.1675697105854
KEGG_VIRAL_MYOCARDITIS	IRF9	9.15504223707496e-13	6.0691231220414e-12	58	369	20	1.93315870291753	FALSE	0.0542005420054201	10.3457620783104
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CYBB	9.20589214444742e-13	6.09292569365457e-12	38	554	20	1.90154457591907	FALSE	0.036101083032491	10.517765532966
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	LILRB2	9.31505538655214e-13	6.15518327568446e-12	38	509	17	1.74708698401228	FALSE	0.0333988212180747	9.7304828869817
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	S100A9	9.83536239159565e-13	6.48847450979538e-12	38	457	13	1.56860265558667	FALSE	0.0284463894967177	8.28763100310952
KEGG_CELL_ADHESION_MOLECULES_CAMS	CCL4	1.1667186292446e-12	7.684510260792e-12	95	554	39	4.75386143979767	FALSE	0.0703971119133574	8.20385711571347
KEGG_TYPE_I_DIABETES_MELLITUS,..	GIMAP4	1.20769057547432e-12	7.94153947775613e-12	47	446	20	1.89341522897661	FALSE	0.0448430493273543	10.5629233851732
KEGG_VIRAL_MYOCARDITIS	CD1D	1.21532741219035e-12	7.97888866264101e-12	58	312	14	1.63454069189775	FALSE	0.0448717948717949	8.56509725906278
KEGG_HEMATOPOIETIC_CELL_LINEAGE	HLA-DQB1	1.22066176311447e-12	8.00102573668442e-12	76	785	35	5.38885376208111	FALSE	0.0445859872611465	6.49488769694938
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KLRK1	1.26526785847346e-12	8.28009158747397e-12	103	228	25	2.12121759551983	TRUE	0.109649122807018	11.7856838698688
KEGG_VIRAL_MYOCARDITIS	RHOH	1.26981283097951e-12	8.29651748702481e-12	58	339	16	1.77599132869659	FALSE	0.0471976401179941	9.00905299562608
KEGG_PRIMARY_IMMUNODEFICIENCY	NCF4	1.30050477748818e-12	8.48345276451089e-12	32	601	17	1.73715111552705	FALSE	0.0282861896838602	9.78613768718802
KEGG_VIRAL_MYOCARDITIS	ICAM3	1.32596734230638e-12	8.63573299454174e-12	58	338	16	1.77075241622256	FALSE	0.0473372781065089	9.03570699857172
KEGG_PRIMARY_IMMUNODEFICIENCY	OAS2	1.34452128841919e-12	8.742604932831e-12	32	497	13	1.43654593081022	FALSE	0.0261569416498994	9.04948440643863
KEGG_VIRAL_MYOCARDITIS	LIPA	1.44252475418277e-12	9.36492583248908e-12	58	321	15	1.68169090416403	FALSE	0.0467289719626168	8.91959394134708
KEGG_CELL_ADHESION_MOLECULES_CAMS	IGSF6	1.45112632702241e-12	9.40579019915795e-12	95	389	26	3.33800018065215	FALSE	0.0668380462724936	7.78909484508186
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CCL20	1.46605093879214e-12	9.48744393246917e-12	76	211	13	1.4484689729925	FALSE	0.0616113744075829	8.97499376403093
KEGG_PRIMARY_IMMUNODEFICIENCY	SLAMF8	1.49646925037213e-12	9.66894632926655e-12	32	504	13	1.45677897208924	FALSE	0.0257936507936508	8.92379712301587
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IL13RA1	1.5334921807278e-12	9.89248041270134e-12	38	466	13	1.59949417396802	FALSE	0.0278969957081545	8.12756946013101
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FYN	1.5939102647511e-12	1.02659907573305e-11	103	698	37	6.49390298979315	TRUE	0.0530085959885387	5.69765209892341
KEGG_VIRAL_MYOCARDITIS	LGMN	1.61577637806487e-12	1.03904105573667e-11	58	300	13	1.57167374220938	FALSE	0.0433333333333333	8.27143678160919
KEGG_ASTHMA	CYTIP	1.6296343792552e-12	1.04630226208243e-11	25	703	13	1.58748080570861	FALSE	0.0184921763869132	8.18907539118065
KEGG_CELL_ADHESION_MOLECULES_CAMS	NCF4	1.69250406665508e-12	1.08495897480389e-11	95	601	35	5.15716737422094	FALSE	0.0582362728785358	6.78667133724494
KEGG_TYPE_I_DIABETES_MELLITUS,..	GPR65	1.71596134726285e-12	1.09826913858566e-11	47	456	23	1.93586848523169	FALSE	0.0504385964912281	11.8809723777529
KEGG_PRIMARY_IMMUNODEFICIENCY	CYBB	1.81619064297873e-12	1.16059706135177e-11	32	554	13	1.60130069551079	FALSE	0.0234657039711191	8.11840027075812
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	TNFRSF1B	1.83799266379162e-12	1.17269109394029e-11	103	934	41	8.68954927287508	FALSE	0.0438972162740899	4.71831146961602
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IGSF6	1.94855485755855e-12	1.24129033660409e-11	76	389	17	2.67040014452172	FALSE	0.0437017994858612	6.36608713299959
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SPI1	2.03817965631671e-12	1.29635857391626e-11	38	236	12	0.810044259777798	FALSE	0.0508474576271186	14.814005352364
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IL2RG	2.12549902031106e-12	1.34979120028165e-11	76	479	26	3.28823051214886	FALSE	0.0542797494780793	7.90698824305021
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD84	2.26560214509847e-12	1.43652565249867e-11	76	232	13	1.5926293921055	FALSE	0.0560344827586207	8.16260208711434
KEGG_CELL_ADHESION_MOLECULES_CAMS	TRAC	2.31837927731436e-12	1.46770688099544e-11	95	274	27	2.35118778791437	FALSE	0.0985401459854015	11.4835574337303
KEGG_CELL_ADHESION_MOLECULES_CAMS	IDO1	2.33925463909925e-12	1.47862653699344e-11	95	284	29	2.43699756119592	FALSE	0.102112676056338	11.8998888065234
KEGG_VIRAL_MYOCARDITIS	CFP	2.346376591753e-12	1.48083240937724e-11	58	267	13	1.39878963056634	FALSE	0.048689138576779	9.29374919281932
KEGG_CELL_ADHESION_MOLECULES_CAMS	LCP2	2.39499587950951e-12	1.50918055653173e-11	95	897	42	7.69713666335471	FALSE	0.0468227424749164	5.45657454673473
KEGG_TYPE_I_DIABETES_MELLITUS,..	RAB32	2.45868801761139e-12	1.54692454441383e-11	47	367	13	1.55803450456147	FALSE	0.0354223433242507	8.34384602005913
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	OAS3	2.49540799037243e-12	1.56760837854367e-11	103	249	17	2.31659290037034	FALSE	0.0682730923694779	7.3383631613834
KEGG_VIRAL_MYOCARDITIS	LAP3	2.55100187195846e-12	1.60006686645764e-11	58	491	17	2.57230602474934	FALSE	0.0346232179226069	6.60885595898588
KEGG_TYPE_I_DIABETES_MELLITUS,..	SYK	2.60320505453469e-12	1.63030215166481e-11	47	418	16	1.77454611146238	FALSE	0.0382775119617225	9.01639010485595
KEGG_VIRAL_MYOCARDITIS	PLAC8	2.61857543184793e-12	1.63741288890246e-11	58	350	19	1.83361936591094	FALSE	0.0542857142857143	10.3620197044335
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	NPL	2.78094566561744e-12	1.73628108403098e-11	38	430	13	1.4759281004426	FALSE	0.0302325581395349	8.80801713586291
KEGG_CELL_ADHESION_MOLECULES_CAMS	CXCL1	2.8085275123532e-12	1.75082059141651e-11	95	374	25	3.20928552072983	FALSE	0.0668449197860963	7.78989586265128
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KLRK1	2.85455183290339e-12	1.77679508744231e-11	76	228	13	1.56517026465541	FALSE	0.0570175438596491	8.30580563250231
KEGG_VIRAL_MYOCARDITIS	NINJ1	2.94108564845519e-12	1.82786679706583e-11	58	330	16	1.72884111643031	FALSE	0.0484848484848485	9.25475444096134
KEGG_CELL_ADHESION_MOLECULES_CAMS	EVI2B	3.07063545908968e-12	1.90547652461318e-11	95	900	39	7.72287959533917	FALSE	0.0433333333333333	5.0499298245614
KEGG_CELL_ADHESION_MOLECULES_CAMS	IGL	3.26468026984244e-12	2.02281177205891e-11	95	427	35	3.66407731912203	FALSE	0.0819672131147541	9.55220017256255
KEGG_PRIMARY_IMMUNODEFICIENCY	KLRK1	3.27904734331664e-12	2.02863065534172e-11	32	228	12	0.659019058802276	FALSE	0.0526315789473684	18.2088815789474
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	MYD88	3.51247664597965e-12	2.16975261903925e-11	103	720	34	6.69858188058893	FALSE	0.0472222222222222	5.07570118662352
KEGG_VIRAL_MYOCARDITIS	LGALS3	3.71178685189952e-12	2.28940317627751e-11	58	329	15	1.72360220395628	FALSE	0.0455927051671733	8.70270411906509
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LST1	3.89502598400304e-12	2.39879470344115e-11	103	755	40	7.02420738867311	FALSE	0.0529801324503311	5.69459268308365
KEGG_TYPE_I_DIABETES_MELLITUS,..	LTB	4.82391900800333e-12	2.96603396985524e-11	47	449	22	1.90615120585313	FALSE	0.0489977728285078	11.5415817656257
KEGG_CELL_ADHESION_MOLECULES_CAMS	APOC1	4.83062682360529e-12	2.96603396985524e-11	95	209	16	1.79342426158432	FALSE	0.076555023923445	8.92148073533115
KEGG_TYPE_I_DIABETES_MELLITUS,..	FYB	5.02328818880354e-12	3.07969111966196e-11	47	779	27	3.3071086622708	FALSE	0.0346598202824134	8.16423128397017
KEGG_TYPE_I_DIABETES_MELLITUS,..	RASSF2	5.12278889894207e-12	3.1359775286767e-11	47	451	19	1.91464185710415	FALSE	0.0421286031042129	9.92352691418597
KEGG_CELL_ADHESION_MOLECULES_CAMS	KLRK1	5.24486891306087e-12	3.20589663546464e-11	95	228	21	1.95646283081926	FALSE	0.0921052631578947	10.7336565096953
KEGG_CELL_ADHESION_MOLECULES_CAMS	HLA-DRB5	5.48816033565383e-12	3.3495852827037e-11	95	263	26	2.25679703730467	TRUE	0.0988593155893536	11.5207524514709
KEGG_ASTHMA	CCR5	5.90190568916947e-12	3.59672189757009e-11	25	279	12	0.630024388040827	FALSE	0.043010752688172	19.0468817204301
KEGG_VIRAL_MYOCARDITIS	CD300A	5.98827756297141e-12	3.64391158570663e-11	58	307	13	1.60834612952759	FALSE	0.0423452768729642	8.08283724587218
KEGG_HEMATOPOIETIC_CELL_LINEAGE	BCL2A1	6.16586349324428e-12	3.74638233412175e-11	76	876	32	6.01354891157077	FALSE	0.0365296803652968	5.32131699110791
KEGG_ASTHMA	ARHGAP15	6.19305021266081e-12	3.75730144598484e-11	25	353	12	0.797127630746997	FALSE	0.0339943342776204	15.0540509915014
KEGG_ASTHMA	CCL18	6.23585525174361e-12	3.77764960792848e-11	25	315	12	0.71131785746545	FALSE	0.0380952380952381	16.8700952380952
KEGG_PRIMARY_IMMUNODEFICIENCY	IL2RG	6.40363414705942e-12	3.87353359310998e-11	32	479	16	1.38451811037847	TRUE	0.0334029227557411	11.5563674321503
KEGG_ASTHMA	CD40	6.60898715356701e-12	3.99182824075448e-11	25	266	12	0.600668412970825	TRUE	0.0451127819548872	19.9777443609023
KEGG_TYPE_I_DIABETES_MELLITUS,..	HSPA6	6.64655658857519e-12	4.00858154018063e-11	47	418	17	1.77454611146238	FALSE	0.0406698564593301	9.57991448640945
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	TRAC	6.69130098753084e-12	4.0296062224761e-11	38	274	12	0.940475115165748	FALSE	0.0437956204379562	12.7595082597003
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LAIR1	6.75451023468919e-12	4.06167230484186e-11	103	550	35	5.11697226989432	FALSE	0.0636363636363636	6.83998234774934
KEGG_HEMATOPOIETIC_CELL_LINEAGE	MFNG	6.83714711368593e-12	4.10530909904235e-11	76	260	16	1.78484328425616	FALSE	0.0615384615384615	8.96437246963563
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	ICAM1	6.90863990721054e-12	4.1421360149555e-11	103	951	39	8.84771023394454	TRUE	0.0410094637223975	4.40792012495789
KEGG_PRIMARY_IMMUNODEFICIENCY	CD1C	7.15041273867368e-12	4.28079775852754e-11	32	208	12	0.601210369433655	FALSE	0.0576923076923077	19.9597355769231
KEGG_TYPE_I_DIABETES_MELLITUS,..	HLA-DRB1	7.24592639051341e-12	4.33161904605912e-11	47	553	26	2.34766507090597	TRUE	0.0470162748643761	11.0748335962449
KEGG_TYPE_I_DIABETES_MELLITUS,..	PARP8	7.52050256073083e-12	4.48917846853581e-11	47	221	12	0.938216963237287	FALSE	0.0542986425339367	12.7902185424088
KEGG_PRIMARY_IMMUNODEFICIENCY	CD8A	7.76815461214999e-12	4.63022899908414e-11	32	242	12	0.699485141360311	TRUE	0.0495867768595041	17.1554752066116
KEGG_TYPE_I_DIABETES_MELLITUS,..	CCR7	7.86499581574267e-12	4.68110772858144e-11	47	565	29	2.39860897841207	FALSE	0.0513274336283186	12.0903408021088
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CD3E	7.96692823540072e-12	4.73486390899836e-11	103	215	24	2.00027097823142	FALSE	0.111627906976744	11.9983743508693
KEGG_ASTHMA	CSF1R	8.39426665032624e-12	4.98157571082679e-11	25	433	12	0.977779785023936	FALSE	0.0277136258660508	12.2727020785219
KEGG_PRIMARY_IMMUNODEFICIENCY	TRAF1	8.77704097675242e-12	5.20116221834587e-11	32	333	12	0.962514677987535	FALSE	0.036036036036036	12.4673423423423
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SLAMF8	9.24127545853432e-12	5.4683135042735e-11	38	504	17	1.72992502935598	FALSE	0.0337301587301587	9.82701545530493
KEGG_PRIMARY_IMMUNODEFICIENCY	KLRB1	9.46493038235866e-12	5.59253929983714e-11	32	228	12	0.659019058802276	FALSE	0.0526315789473684	18.2088815789474
KEGG_CELL_ADHESION_MOLECULES_CAMS	IL10RA	9.50044915675108e-12	5.60540249089351e-11	95	805	41	6.90768674916448	FALSE	0.0509316770186335	5.93541680287676
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CCR7	9.70940482225361e-12	5.72041090467167e-11	38	565	23	1.93930087616295	FALSE	0.0407079646017699	11.8599441080578
KEGG_PRIMARY_IMMUNODEFICIENCY	LY86	9.96857066380026e-12	5.8646266372747e-11	32	625	16	1.8065215427694	FALSE	0.0256	8.8568
KEGG_CELL_ADHESION_MOLECULES_CAMS	CTSH	1.00752531471458e-11	5.91884828255236e-11	95	594	33	5.09710053292386	FALSE	0.0555555555555556	6.47426900584795
KEGG_CELL_ADHESION_MOLECULES_CAMS	MS4A6A	1.01235937454599e-11	5.93868945327193e-11	95	789	38	6.77039111191401	FALSE	0.0481622306717364	5.6126742712294
KEGG_PRIMARY_IMMUNODEFICIENCY	TARP	1.01544705268985e-11	5.94824372674787e-11	32	323	12	0.933610333303225	FALSE	0.0371517027863777	12.8533281733746
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	NCF1	1.01795269813555e-11	5.95436606929502e-11	38	313	12	1.07433836148496	FALSE	0.0383386581469649	11.1696653775013
KEGG_ASTHMA	MMP9	1.02567733652469e-11	5.9909548725088e-11	25	373	12	0.842290669316232	FALSE	0.032171581769437	14.2468632707775
KEGG_PRIMARY_IMMUNODEFICIENCY	CD27	1.03001233470033e-11	6.00766851011912e-11	32	313	12	0.904705988618914	FALSE	0.0383386581469649	13.2639776357827
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FYB	1.04055357732852e-11	6.06048133538337e-11	103	779	39	7.24749345135941	FALSE	0.0500641848523748	5.38117078155963
KEGG_ASTHMA	CXCL11	1.05089797272921e-11	6.11199862313406e-11	25	313	12	0.706801553608527	FALSE	0.0383386581469649	16.9778913738019
KEGG_PRIMARY_IMMUNODEFICIENCY	ITGB7	1.06671928886524e-11	6.19517740840969e-11	32	355	12	1.02610423629302	FALSE	0.0338028169014084	11.6947183098592
KEGG_CELL_ADHESION_MOLECULES_CAMS	SASH3	1.07480596168571e-11	6.23326302388711e-11	95	588	37	5.04561466895493	FALSE	0.0629251700680272	7.33310060866452
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CYP1B1	1.11484246777221e-11	6.45626809816378e-11	38	485	13	1.664709601662	FALSE	0.0268041237113402	7.80916983179598
KEGG_CELL_ADHESION_MOLECULES_CAMS	GZMA	1.1324112523851e-11	6.54871017868662e-11	95	367	36	3.14921867943275	FALSE	0.0980926430517711	11.4314068550122
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	GNLY	1.1527309528199e-11	6.65677633802653e-11	103	231	22	2.14912835335561	FALSE	0.0952380952380952	10.2367082755432
KEGG_CELL_ADHESION_MOLECULES_CAMS	CD8A	1.15944308685216e-11	6.68606713592116e-11	95	242	24	2.07659651341342	TRUE	0.0991735537190083	11.5573727707699
KEGG_PRIMARY_IMMUNODEFICIENCY	CST7	1.17489337969671e-11	6.76559365681284e-11	32	335	12	0.968295546924397	FALSE	0.0358208955223881	12.3929104477612
KEGG_ASTHMA	GZMK	1.17780685253579e-11	6.77280470774105e-11	25	295	12	0.666154818896215	FALSE	0.0406779661016949	18.0138305084746
KEGG_ASTHMA	ITGAX	1.20443849345117e-11	6.91619118000057e-11	25	301	12	0.679703730466986	FALSE	0.0398671096345515	17.6547508305648
